LBA, Entropy #1,Entropy #2,Class,Name
490104,0,0,1,Benign
490112,0,0,1,Benign
490120,0,0,1,Benign
55274424,0.984998936,0.873311421,1,Benign
585064,0.994939583,0.897223727,1,Benign
585072,0.994030635,0.893578816,1,Benign
585080,0.99409525,0.898386316,1,Benign
55276160,0.994226291,0.895579403,1,Benign
55276168,0.994562122,0.893958411,1,Benign
55276176,0.994072795,0.892976264,1,Benign
55276184,0.994576854,0.896549676,1,Benign
68532880,0.994239835,0.897188672,1,Benign
68532888,0.994095915,0.896501941,1,Benign
68532896,0.994652435,0.898257084,1,Benign
68532904,0.994281034,0.896142698,1,Benign
68532912,0.99496748,0.89339279,1,Benign
68532920,0.993841744,0.89737069,1,Benign
68532928,0.993920079,0.896626738,1,Benign
68532936,0.99391345,0.895548416,1,Benign
73921424,0.995119279,0.895933912,1,Benign
73921432,0.994136027,0.895183355,1,Benign
73921440,0.994867792,0.89820321,1,Benign
73921448,0.818691178,0.650049123,1,Benign
55274568,0.986033933,0.872669145,1,Benign
55274584,0.995157896,0.895650858,1,Benign
55274592,0.994661601,0.897751777,1,Benign
55274600,0.994335873,0.8983571,1,Benign
55274608,0.994041714,0.894777953,1,Benign
55274616,0.994531091,0.898116922,1,Benign
55274752,0.985422076,0.873251369,1,Benign
55275064,0.993475499,0.895454774,1,Benign
55275072,0.993981365,0.896104084,1,Benign
55275080,0.993865269,0.898126149,1,Benign
55275088,0.994280953,0.898656264,1,Benign
55275096,0.994295092,0.897403658,1,Benign
55275104,0.994812187,0.899768685,1,Benign
55275112,0.994173886,0.894860298,1,Benign
71194048,0.99394683,0.894480576,1,Benign
71194056,0.993692863,0.89439902,1,Benign
71194064,0.994405205,0.897821783,1,Benign
71194072,0.993359477,0.895478983,1,Benign
71194080,0.994254955,0.895588096,1,Benign
71194088,0.995153325,0.897637867,1,Benign
71194096,0.278206952,0.178011782,1,Benign
55274776,0.985134128,0.873212388,1,Benign
59126576,0.994027188,0.896582923,1,Benign
59126584,0.995220373,0.898789864,1,Benign
59126592,0.994478545,0.897307012,1,Benign
59126600,0.994054062,0.896774743,1,Benign
59126608,0.995187602,0.896574568,1,Benign
59126616,0.994615215,0.895141948,1,Benign
59126624,0.994004545,0.89746708,1,Benign
59126632,0.994699788,0.900105486,1,Benign
59126640,0.994531101,0.897043775,1,Benign
59126648,0.994847428,0.895613649,1,Benign
28161568,0.994650978,0.898883206,1,Benign
28161576,0.994186631,0.89774894,1,Benign
28161584,0.994650053,0.897732403,1,Benign
28161592,0.994829731,0.897728824,1,Benign
28161600,0.994334016,0.898428787,1,Benign
28161608,0.994684771,0.899395974,1,Benign
28161616,0.994100528,0.895754238,1,Benign
28161624,0.994263574,0.897758211,1,Benign
28161632,0.993237303,0.899673211,1,Benign
28161640,0.995235454,0.900049353,1,Benign
28161648,0.994398789,0.896636286,1,Benign
28161656,0.992942347,0.897765094,1,Benign
50371040,0.994616131,0.897206381,1,Benign
50371048,0.994597464,0.896156913,1,Benign
50371056,0.994237765,0.895065248,1,Benign
50371064,0.994541637,0.895672746,1,Benign
50371072,0.993674038,0.896312125,1,Benign
50371080,0.995477628,0.896057837,1,Benign
50371088,0.994199563,0.897206785,1,Benign
50371096,0.993784978,0.897294416,1,Benign
50371104,0.993999235,0.895964411,1,Benign
50371112,0.993910239,0.899058618,1,Benign
50371120,0.993783255,0.89554995,1,Benign
50371128,0.994379017,0.900024461,1,Benign
55274832,0.994278305,0.893560724,1,Benign
55274840,0.994012895,0.895560413,1,Benign
55274848,0.994438994,0.897528115,1,Benign
55274856,0.994732084,0.896798741,1,Benign
55274864,0.993755671,0.898037835,1,Benign
55274872,0.994518517,0.898716106,1,Benign
55274880,0.99471751,0.897122308,1,Benign
55274888,0.974999868,0.849621868,1,Benign
55276008,0.985481053,0.872345636,1,Benign
51288192,0.994902757,0.898335339,1,Benign
51288200,0.99478894,0.899851287,1,Benign
51288208,0.99433004,0.896611905,1,Benign
51288216,0.994512825,0.896879361,1,Benign
51288224,0.994220433,0.897466397,1,Benign
51288232,0.994473216,0.89577491,1,Benign
51288240,0.994718855,0.900385386,1,Benign
51288248,0.99347197,0.896605021,1,Benign
51288256,0.994456349,0.89525541,1,Benign
51288264,0.994257924,0.895864395,1,Benign
51288272,0.99455346,0.898889558,1,Benign
51288280,0.993791425,0.898170647,1,Benign
59126112,0.995188364,0.898499287,1,Benign
59126120,0.994594259,0.897027943,1,Benign
59126128,0.994806771,0.898986331,1,Benign
59126136,0.994212447,0.899881613,1,Benign
59126144,0.994503322,0.895787633,1,Benign
59126152,0.993015583,0.895755709,1,Benign
59126160,0.995088564,0.896422194,1,Benign
59126168,0.994393754,0.896071049,1,Benign
59126176,0.994350342,0.89550313,1,Benign
59126184,0.994710671,0.894040735,1,Benign
59126192,0.994218881,0.895406656,1,Benign
59126200,0.993459778,0.897201395,1,Benign
59126368,0.994522464,0.897420984,1,Benign
59126376,0.995165936,0.900044451,1,Benign
59126384,0.995245829,0.896376119,1,Benign
59126392,0.994438789,0.894813819,1,Benign
59126400,0.993578049,0.896377762,1,Benign
59126408,0.994001243,0.895014849,1,Benign
59126416,0.9945765,0.898219086,1,Benign
59126424,0.993601658,0.897008847,1,Benign
59126432,0.994115235,0.894493683,1,Benign
59126440,0.994104296,0.901199238,1,Benign
59126448,0.99361647,0.898552329,1,Benign
59126456,0.994976469,0.897002775,1,Benign
68532656,0.994845645,0.898813028,1,Benign
68532664,0.994347646,0.89775689,1,Benign
68532672,0.994173601,0.895224528,1,Benign
68532680,0.994326185,0.896907832,1,Benign
68532688,0.994677468,0.897557631,1,Benign
68532696,0.993530992,0.89629601,1,Benign
68532704,0.993853261,0.895378951,1,Benign
68532712,0.279140761,0.178513169,1,Benign
120085344,0.598524958,0.510557603,1,Benign
120085352,0.534252861,0.447477263,1,Benign
120085360,0.454112939,0.37752955,1,Benign
120085368,0.346836523,0.317110642,1,Benign
119834144,0.307973226,0.264044094,1,Benign
119834152,0.300313446,0.249480658,1,Benign
119834160,0,0,1,Benign
119834168,0,0,1,Benign
120085376,0.547562076,0.500416103,1,Benign
120085384,0.539900923,0.491845913,1,Benign
120085392,0.230329739,0.130747272,1,Benign
120085400,0.994149787,0.899031534,1,Benign
55276024,0.984965487,0.872838956,1,Benign
69804832,0.993305065,0.896156997,1,Benign
69804840,0.994913573,0.896847458,1,Benign
69804848,0.993913258,0.896596329,1,Benign
69804856,0.994731383,0.896876974,1,Benign
69804864,0.994349531,0.898977593,1,Benign
69804872,0.994046129,0.897052324,1,Benign
69804880,0.994986161,0.900518433,1,Benign
69804888,0.994760222,0.896127737,1,Benign
69804896,0.994270963,0.896966481,1,Benign
69804904,0.99419062,0.896266877,1,Benign
69804912,0.994925093,0.89868659,1,Benign
69804920,0.995054473,0.896874121,1,Benign
72814432,0.995172403,0.899712679,1,Benign
72814440,0.994680929,0.894724633,1,Benign
72814448,0.994158873,0.897040217,1,Benign
72814456,0.684760694,0.513512063,1,Benign
120085408,0.994756718,0.898337831,1,Benign
120085416,0.994441328,0.896538257,1,Benign
120085424,0.65761117,0.610010627,1,Benign
120085432,0.664193129,0.611459692,1,Benign
66126952,0.985584017,0.873183916,1,Benign
73739552,0.994133248,0.89515531,1,Benign
73739560,0.995518493,0.897943832,1,Benign
73739568,0.994439344,0.894133845,1,Benign
73739576,0.994217992,0.893176867,1,Benign
73739584,0.994197534,0.895071472,1,Benign
6271680,0.994323492,0.898651639,1,Benign
6271688,0.993771237,0.89662727,1,Benign
66126512,0.993917804,0.8965767,1,Benign
66126520,0.994199833,0.899969521,1,Benign
66126528,0.994871033,0.899565506,1,Benign
66126536,0.995048672,0.897250817,1,Benign
66126544,0.109816869,0.065439787,1,Benign
119834144,0.307973226,0.264044094,1,Benign
119834152,0.305107567,0.254636339,1,Benign
119834160,0,0,1,Benign
119834168,0,0,1,Benign
120085440,0.473817922,0.414505807,1,Benign
120085448,0.429214509,0.402273325,1,Benign
120085456,0.586171624,0.517861075,1,Benign
120085464,0.59102441,0.518868906,1,Benign
68532744,0.985879698,0.87341721,1,Benign
73804288,0.994205341,0.89407982,1,Benign
73804296,0.994444077,0.897312702,1,Benign
73804304,0.994390455,0.898266354,1,Benign
73804312,0.994616376,0.897356922,1,Benign
73804320,0.995477924,0.899149191,1,Benign
73804328,0.994578702,0.897589938,1,Benign
73804336,0.994644058,0.894891947,1,Benign
73804344,0.99540661,0.895266367,1,Benign
73804352,0.994088867,0.895076629,1,Benign
73804360,0.993102986,0.897258467,1,Benign
73804368,0.994597012,0.896620154,1,Benign
73804376,0.994604378,0.896559141,1,Benign
73804384,0.994417517,0.896326869,1,Benign
73804392,0.994504082,0.896195251,1,Benign
73804400,0.993110795,0.896681872,1,Benign
73804408,0.994345644,0.896536637,1,Benign
73804416,0.99487637,0.898906116,1,Benign
73804424,0.995404936,0.897278262,1,Benign
73804432,0.994060395,0.895556577,1,Benign
73804440,0.995113007,0.895755987,1,Benign
73804448,0.994681009,0.895074497,1,Benign
73804456,0.993384342,0.893760451,1,Benign
73804464,0.993568983,0.896799635,1,Benign
73804472,0.994489843,0.89753129,1,Benign
73711216,0.993583486,0.897554178,1,Benign
73711224,0.994657154,0.899612837,1,Benign
73711232,0.993997563,0.898680772,1,Benign
73711240,0.99411719,0.897901614,1,Benign
73711248,0.994009253,0.896445231,1,Benign
73711256,0.99332874,0.897092641,1,Benign
73711264,0.994931555,0.895707802,1,Benign
73711272,0.993620857,0.896818987,1,Benign
73711280,0.993957245,0.897250601,1,Benign
73711288,0.994612326,0.896567023,1,Benign
73711296,0.563407249,0.402608563,1,Benign
120085472,0.654424004,0.563008679,1,Benign
120085480,0.667625894,0.479761904,1,Benign
120085488,0.177000248,0.10096256,1,Benign
120085496,0.038563067,0.02492426,1,Benign
55276408,0.994060712,0.892784954,1,Benign
55276416,0.994725376,0.89763256,1,Benign
55276424,0.993782193,0.899757156,1,Benign
55276432,0.994528514,0.897185602,1,Benign
55276440,0.994678896,0.896507332,1,Benign
55276448,0.994688505,0.899011094,1,Benign
55276456,0.994988066,0.894190383,1,Benign
119834144,0.307973226,0.264044094,1,Benign
119834152,0.309828897,0.259164681,1,Benign
119834160,0,0,1,Benign
119834168,0,0,1,Benign
120085504,0.326045098,0.203319825,1,Benign
120085512,0.459307927,0.42378612,1,Benign
120085520,0.438979267,0.406852428,1,Benign
120085528,0.438562602,0.407254604,1,Benign
120085536,0.441669424,0.415353225,1,Benign
120085544,0.445717165,0.410937835,1,Benign
120085552,0.443189045,0.400499636,1,Benign
120085560,0.444345739,0.409437905,1,Benign
120085568,0.466548355,0.406947744,1,Benign
120085576,0.730617928,0.681871232,1,Benign
120085584,0.51440103,0.345945008,1,Benign
120085592,0.861544245,0.74239191,1,Benign
55275888,0.99451841,0.89538675,1,Benign
55275896,0.993954021,0.89654452,1,Benign
55275904,0.994822458,0.898899255,1,Benign
55275912,0.993628718,0.896258951,1,Benign
55275920,0.993585813,0.896909603,1,Benign
55275928,0.798829082,0.626289134,1,Benign
55275952,0.984704234,0.871437534,1,Benign
119834144,0.307973226,0.264044094,1,Benign
119834152,0.315652172,0.264458153,1,Benign
119834160,0,0,1,Benign
119834168,0,0,1,Benign
120085600,0.120123897,0.06900185,1,Benign
120085608,0.453450253,0.426303138,1,Benign
120085616,0.463165997,0.435480889,1,Benign
120085624,0.476634169,0.447232974,1,Benign
120085632,0.482525543,0.444186335,1,Benign
120085640,0.435524059,0.416895601,1,Benign
120085648,0.456562013,0.417793432,1,Benign
120085656,0.440853414,0.403772234,1,Benign
120085664,0.459741998,0.406736214,1,Benign
120085672,0.455311532,0.428608788,1,Benign
120085680,0.451495609,0.429140991,1,Benign
120085688,0.458676686,0.418603933,1,Benign
120085696,0.466064969,0.429435956,1,Benign
120085704,0.458469167,0.424368615,1,Benign
120085712,0.445734542,0.418421067,1,Benign
120085720,0.463632057,0.426047384,1,Benign
120085728,0.486748532,0.432011466,1,Benign
120085736,0.44863015,0.302252826,1,Benign
120085744,0.293336097,0.151543839,1,Benign
120085752,0.074899178,0.048654427,1,Benign
120085760,0.1643601,0.099436501,1,Benign
120085768,0.605833359,0.486218812,1,Benign
120085776,0.53438228,0.479024183,1,Benign
120085784,0.528343121,0.457037291,1,Benign
120085792,0.543466365,0.474741336,1,Benign
120085800,0.531917382,0.479087446,1,Benign
120085808,0.558604787,0.492744858,1,Benign
120085816,0.540003278,0.447330792,1,Benign
120085824,0.509069482,0.442510365,1,Benign
120085832,0.557979663,0.470354669,1,Benign
120085840,0.344471289,0.289750104,1,Benign
120085848,0.34814946,0.290765695,1,Benign
120085856,0.192100786,0.146845014,1,Benign
120085864,0.35260647,0.30394451,1,Benign
120085872,0.42510253,0.400475661,1,Benign
120085880,0.436603912,0.403431954,1,Benign
69804152,0.98419413,0.872334638,1,Benign
6314056,0.99328904,0.893542927,1,Benign
6314064,0.994467898,0.897464693,1,Benign
6314072,0.994036406,0.894754511,1,Benign
6314080,0.995068794,0.895786739,1,Benign
6314088,0.993929218,0.895835541,1,Benign
6314096,0.994445908,0.896609456,1,Benign
6314104,0.99404591,0.897236556,1,Benign
6314112,0.994309232,0.894156199,1,Benign
119834144,0.307973226,0.264044094,1,Benign
119834152,0.317589442,0.265976891,1,Benign
119834160,0.024711612,0.015183785,1,Benign
119834168,0,0,1,Benign
71329272,0.986695943,0.872036949,1,Benign
120085888,0.908200534,0.765536324,1,Benign
120085896,0.298522751,0.188965189,1,Benign
120085904,0.721175086,0.634001078,1,Benign
120085912,0.921747539,0.804790623,1,Benign
120085920,0.566546067,0.403303881,1,Benign
120085928,0,0,1,Benign
120085936,0,0,1,Benign
120085944,0,0,1,Benign
120085952,0,0,1,Benign
120085960,0.617769302,0.579455285,1,Benign
120085968,0.897820477,0.778843337,1,Benign
120085976,0.827407889,0.661438846,1,Benign
120085984,0.913760232,0.776704647,1,Benign
120085992,0.398710039,0.252277559,1,Benign
120086000,0.620174956,0.585354769,1,Benign
120086008,0.605794064,0.572783688,1,Benign
120086016,0.616566235,0.5798197,1,Benign
120086024,0.611256454,0.583101991,1,Benign
120086032,0.614528598,0.582152329,1,Benign
120086040,0.748483608,0.650308218,1,Benign
120086048,0.903431363,0.791467604,1,Benign
120086056,0.499921558,0.3480133,1,Benign
120086064,0.731874012,0.656393778,1,Benign
120086072,0.737163468,0.658112322,1,Benign
120086080,0.533803711,0.41620021,1,Benign
120086088,0.617145389,0.579102467,1,Benign
120086096,0.619648864,0.58455469,1,Benign
120086104,0.815141139,0.690598872,1,Benign
120086112,0.917996318,0.801808787,1,Benign
120086120,0.288647651,0.18796028,1,Benign
120086128,0.038563067,0.02492426,1,Benign
120086136,0.443158989,0.395090645,1,Benign
120086144,0.472140466,0.410467716,1,Benign
120086152,0.487902704,0.4301999,1,Benign
120086160,0.539673327,0.464509318,1,Benign
120086168,0.165295705,0.117864014,1,Benign
120086176,0.616675727,0.578846419,1,Benign
120086184,0.617159185,0.580620159,1,Benign
120086192,0.795342855,0.680655241,1,Benign
120086200,0.922092398,0.809370173,1,Benign
120086208,0.312028146,0.20324015,1,Benign
120086216,0.974845923,0.860315425,1,Benign
120086224,0.985100808,0.884717016,1,Benign
120086232,0.981082412,0.882741968,1,Benign
73811392,0.994697596,0.897462839,1,Benign
73811400,0.994651303,0.89489868,1,Benign
73811408,0.994138989,0.896118511,1,Benign
73811416,0.994216157,0.89572777,1,Benign
73811424,0.99363173,0.895993754,1,Benign
73811432,0.99418046,0.897056649,1,Benign
73811440,0.994868208,0.897457405,1,Benign
73811448,0.995103673,0.895642631,1,Benign
73811456,0.995082785,0.895583834,1,Benign
73811464,0.993581197,0.896319986,1,Benign
73811472,0.993919206,0.895336051,1,Benign
73811480,0.994420142,0.899607062,1,Benign
73811488,0.994577412,0.896189177,1,Benign
73811496,0.59329173,0.434409586,1,Benign
120086240,0.399469126,0.261487528,1,Benign
120086248,0.620914089,0.588191482,1,Benign
120086256,0.764245245,0.657964533,1,Benign
120086264,0.920170986,0.80489273,1,Benign
120086272,0.426138804,0.287820908,1,Benign
120086280,0.620914089,0.588191482,1,Benign
120086288,0.764245245,0.657964533,1,Benign
120086296,0.920170986,0.80489273,1,Benign
120086304,0.426138804,0.287820908,1,Benign
120086312,0.746746273,0.699755542,1,Benign
120086320,0.344958281,0.223675738,1,Benign
120086328,0.892902882,0.739817497,1,Benign
6317576,0.994646791,0.89818256,1,Benign
6317584,0.994763946,0.896314806,1,Benign
6317592,0.994146055,0.896696787,1,Benign
6317600,0.9939825,0.896508248,1,Benign
6317608,0.995317206,0.895218178,1,Benign
6317616,0.994018214,0.894797198,1,Benign
6317624,0.994631117,0.895824948,1,Benign
6317632,0.994699026,0.898024346,1,Benign
6317640,0.994484688,0.897183748,1,Benign
6317648,0.995242677,0.899109339,1,Benign
6317656,0.993167973,0.895306214,1,Benign
6317664,0.994636753,0.896885883,1,Benign
6317672,0.994506878,0.895996675,1,Benign
6317680,0.994242616,0.896489173,1,Benign
6317688,0.994465102,0.895663282,1,Benign
6317696,0.993913462,0.898098743,1,Benign
6323248,0.994548037,0.898040627,1,Benign
6323256,0.99372798,0.898645928,1,Benign
6323264,0.993925586,0.897218082,1,Benign
6323272,0.993786506,0.894084744,1,Benign
6323280,0.994578894,0.897175671,1,Benign
6323288,0.993503904,0.894606356,1,Benign
6323296,0.993975768,0.898491083,1,Benign
6323304,0.994115815,0.896736235,1,Benign
6323312,0.993994972,0.895204665,1,Benign
6323320,0.994492796,0.897413994,1,Benign
6323328,0.994735638,0.899719863,1,Benign
6323336,0.897663797,0.737012727,1,Benign
119834144,0.307973226,0.264044094,1,Benign
119834152,0.317589442,0.265976891,1,Benign
119834160,0.06229453,0.042621645,1,Benign
119834168,0,0,1,Benign
120086336,0.463143984,0.311477216,1,Benign
120086344,0.313432853,0.197347223,1,Benign
120086352,0.650357109,0.598631106,1,Benign
120086360,0.916488581,0.803112813,1,Benign
120086368,0.799294351,0.691857447,1,Benign
120086376,0.899199165,0.783692593,1,Benign
120086384,0.905948771,0.775347809,1,Benign
120086392,0.92629625,0.814452673,1,Benign
120086400,0.16529081,0.100277686,1,Benign
120086408,0.050230478,0.032709543,1,Benign
120086416,0.001230667,8.64E-04,1,Benign
120086424,4.10E-04,2.88E-04,1,Benign
120086432,0.617612599,0.579742705,1,Benign
120086440,0.615656699,0.580303807,1,Benign
120086448,0.614365498,0.580648118,1,Benign
120086456,0.614400826,0.580370182,1,Benign
120086464,0.371835939,0.248378661,1,Benign
120086472,0.620548922,0.58332872,1,Benign
120086480,0.611485999,0.578262452,1,Benign
120086488,0.612550441,0.576844742,1,Benign
120086496,0.618533148,0.583017086,1,Benign
120086504,0.750771714,0.648794121,1,Benign
120086512,0.90483627,0.788048955,1,Benign
120086520,0.519590815,0.362160309,1,Benign
120086528,0.991957501,0.886841728,1,Benign
120086536,0.740161102,0.692237125,1,Benign
120086544,0.621373236,0.588274312,1,Benign
120086552,0.620984214,0.584253555,1,Benign
120086560,0.92122512,0.805939985,1,Benign
120086568,0.70019034,0.528048465,1,Benign
120086576,0.621373236,0.588274312,1,Benign
120086584,0.620984214,0.584253555,1,Benign
120086592,0.92122512,0.805939985,1,Benign
120086600,0.70019034,0.528048465,1,Benign
120086608,0.732494168,0.70484033,1,Benign
120086616,0.463978996,0.316322681,1,Benign
6306576,0.993775201,0.898971392,1,Benign
6306584,0.994922616,0.896497573,1,Benign
6306592,0.994127535,0.896882003,1,Benign
6306600,0.99458303,0.896725132,1,Benign
6306608,0.994243576,0.896103634,1,Benign
6306616,0.993845659,0.896118999,1,Benign
6306624,0.994255596,0.899074388,1,Benign
6374160,0.994805244,0.899984482,1,Benign
6374168,0.994603507,0.895796477,1,Benign
6374176,0.994295623,0.893691339,1,Benign
6374184,0.994799424,0.898542953,1,Benign
6374192,0.993852781,0.893028628,1,Benign
6374200,0.994203172,0.896944105,1,Benign
6374208,0.993987692,0.899216171,1,Benign
6374216,0.994852116,0.897381026,1,Benign
6361480,0.993857277,0.89782905,1,Benign
6361488,0.995230158,0.900439794,1,Benign
6361496,0.994386916,0.89618255,1,Benign
6361504,0.994497646,0.900247951,1,Benign
6361512,0.994583412,0.89659377,1,Benign
6361520,0.994739792,0.896432552,1,Benign
6361528,0.99448308,0.897849039,1,Benign
6361536,0.993862836,0.893460199,1,Benign
6361544,0.993938825,0.897080474,1,Benign
6361552,0.994437603,0.897156597,1,Benign
6361560,0.994500883,0.898940662,1,Benign
6361568,0.993948323,0.897393854,1,Benign
6361576,0.993810098,0.896704332,1,Benign
6361584,0.995208166,0.896027001,1,Benign
6361592,0.994763739,0.901337591,1,Benign
6361600,0.993565593,0.896034311,1,Benign
6403816,0.993788198,0.895514211,1,Benign
6403824,0.99340225,0.896509292,1,Benign
6403832,0.994105301,0.894478106,1,Benign
6403840,0.993552136,0.895714302,1,Benign
6403848,0.99361492,0.893941191,1,Benign
6403856,0.995354028,0.898802181,1,Benign
6403864,0.994148029,0.897320118,1,Benign
6403872,0.99485542,0.895043682,1,Benign
119834144,0.307973226,0.264044094,1,Benign
119834152,0.317589442,0.265976891,1,Benign
119834160,0.072453652,0.050766288,1,Benign
119834168,0,0,1,Benign
72810032,0.984664107,0.870684717,1,Benign
6307088,0.994228084,0.898019039,1,Benign
6307096,0.994673415,0.898462439,1,Benign
6307104,0.993074368,0.897315472,1,Benign
6307112,0.994903648,0.89785277,1,Benign
6307120,0.993838821,0.896068406,1,Benign
6307128,0.994219695,0.896805092,1,Benign
6307136,0.994020513,0.897234152,1,Benign
6401472,0.994288135,0.897716827,1,Benign
6401480,0.835109296,0.66884234,1,Benign
73588360,0.985770523,0.872987705,1,Benign
73739328,0.985628933,0.871378137,1,Benign
119834144,0.307973226,0.264044094,1,Benign
119834152,0.317589442,0.265976891,1,Benign
119834160,0.084800665,0.059836608,1,Benign
119834168,0,0,1,Benign
120086624,0.621048524,0.583388673,1,Benign
120086632,0.611397876,0.577255343,1,Benign
120086640,0.615763087,0.582549954,1,Benign
120086648,0.615775842,0.578035515,1,Benign
120086656,0.613494794,0.579819899,1,Benign
120086664,0.913027953,0.798363443,1,Benign
120086672,0.772745248,0.605491447,1,Benign
120086680,0.661604453,0.621657605,1,Benign
6310184,0.994667272,0.894277992,1,Benign
6310192,0.993736517,0.895221526,1,Benign
6310200,0.994145488,0.897864577,1,Benign
6310208,0.994049213,0.894640517,1,Benign
6310216,0.993843762,0.895538442,1,Benign
6310224,0.994375988,0.893695347,1,Benign
6310232,0.994606923,0.8985466,1,Benign
6403536,0.994304055,0.895456628,1,Benign
6403544,0.993236083,0.892466117,1,Benign
6403552,0.993635629,0.894916882,1,Benign
6403560,0.994636588,0.89947052,1,Benign
6403568,0.994357652,0.896913522,1,Benign
6403576,0.993656588,0.89864143,1,Benign
6403584,0.995175255,0.896412519,1,Benign
6403592,0.993523247,0.896309522,1,Benign
119834144,0.307973226,0.264044094,1,Benign
119834152,0.317589442,0.265976891,1,Benign
119834160,0.089621077,0.063843532,1,Benign
119834168,0,0,1,Benign
120086688,0.57920096,0.559544818,1,Benign
120086696,0.619922369,0.582071956,1,Benign
120086704,0.611878476,0.578769277,1,Benign
120086712,0.616437557,0.579613644,1,Benign
120086720,0.617796161,0.583953821,1,Benign
120086728,0.887251741,0.758462496,1,Benign
120086736,0.872685668,0.710854874,1,Benign
120086744,0,0,1,Benign
73739728,0.985778141,0.874284808,1,Benign
73711344,0.993735853,0.897572508,1,Benign
73711352,0.474065057,0.331039791,1,Benign
120086752,0.755079908,0.698548097,1,Benign
120086760,0.977337624,0.853716564,1,Benign
120086768,0.962891915,0.80739097,1,Benign
120086776,0.621548107,0.58710009,1,Benign
120086784,0.815296125,0.694233273,1,Benign
120086792,0.917369695,0.795533816,1,Benign
120086800,0.274138184,0.173324907,1,Benign
120086808,0.621548107,0.58710009,1,Benign
6310304,0.994120916,0.897940978,1,Benign
6310312,0.995181402,0.897935925,1,Benign
6310320,0.995135018,0.896634688,1,Benign
6310328,0.995207552,0.896509697,1,Benign
6310336,0.994730919,0.896050165,1,Benign
6310344,0.994262169,0.895437959,1,Benign
6310352,0.827956112,0.66090446,1,Benign
73739744,0.985430177,0.874344116,1,Benign
119834144,0.307973226,0.264044094,1,Benign
119834152,0.317589442,0.265976891,1,Benign
119834160,0.099321033,0.071973268,1,Benign
119834168,0,0,1,Benign
120086816,0.626302252,0.586604925,1,Benign
120086824,0.921474392,0.805019982,1,Benign
120086832,0.724750243,0.551646778,1,Benign
120086840,0.621075037,0.58725006,1,Benign
120086848,0.607669646,0.579131029,1,Benign
120086856,0.608399482,0.579690848,1,Benign
120086864,0.626302252,0.586604925,1,Benign
120086872,0.921474392,0.805019982,1,Benign
6313576,0.994354934,0.899455943,1,Benign
6313584,0.994620932,0.895601736,1,Benign
6313592,0.994507483,0.896599077,1,Benign
6313600,0.99458366,0.898777546,1,Benign
6313608,0.994860916,0.89713356,1,Benign
6313616,0.993850925,0.899409253,1,Benign
6313624,0.994082561,0.894669904,1,Benign
6403640,0.993447073,0.897255292,1,Benign
6403648,0.623275828,0.455269523,1,Benign
119834144,0.307973226,0.264044094,1,Benign
119834152,0.317589442,0.265976891,1,Benign
119834160,0.104208124,0.075474837,1,Benign
119834168,0,0,1,Benign
120086880,0.828901408,0.660788573,1,Benign
120086888,0.372870075,0.247606162,1,Benign
120086896,0.622316322,0.584722014,1,Benign
120086904,0.880637306,0.75209929,1,Benign
120086912,0.895081555,0.755535797,1,Benign
120086920,0,0,1,Benign
120086928,0,0,1,Benign
120086936,0,0,1,Benign
120086944,0,0,1,Benign
120086952,0.622270593,0.587965852,1,Benign
120086960,0.610952243,0.580112371,1,Benign
120086968,0.88539135,0.760527589,1,Benign
6313208,0.994924141,0.895555384,1,Benign
6313216,0.993141488,0.894793829,1,Benign
6313224,0.994679547,0.895400622,1,Benign
6313232,0.993953931,0.896629681,1,Benign
6313240,0.761658753,0.591656967,1,Benign
73805120,0.984707158,0.871107502,1,Benign
118909192,0.994264784,0.896383791,1,Benign
118909200,0.993900631,0.896035866,1,Benign
118909208,0.995028896,0.899116117,1,Benign
118909216,0.994902843,0.896106554,1,Benign
118909224,0.994979729,0.89740061,1,Benign
118909232,0.994618879,0.89794543,1,Benign
118909240,0.994335322,0.89483221,1,Benign
118909248,0.994697216,0.895523481,1,Benign
118909256,0.995179475,0.89837811,1,Benign
118909264,0.994168589,0.897155809,1,Benign
118909272,0.995520548,0.89536222,1,Benign
118909280,0.994241143,0.896124074,1,Benign
73805144,0.984805596,0.870711269,1,Benign
55275232,0.976388294,0.858094111,1,Benign
73711408,0.985732559,0.872590784,1,Benign
73711416,0.994243458,0.900427798,1,Benign
66127120,0.992702373,0.897264368,1,Benign
66127128,0.994414904,0.896393339,1,Benign
66127136,0.994646761,0.896341468,1,Benign
66127144,0.993956484,0.895010564,1,Benign
66127152,0.993661307,0.896037165,1,Benign
66127160,0.994712366,0.898607463,1,Benign
66127168,0.995523407,0.896638141,1,Benign
66127176,0.994366691,0.896483445,1,Benign
66127184,0.995271587,0.897210006,1,Benign
66127192,0.994858589,0.897340491,1,Benign
66127200,0.99462349,0.897004074,1,Benign
66127208,0.993820138,0.895783692,1,Benign
66127216,0.994035934,0.89473094,1,Benign
66127224,0.994652032,0.896965137,1,Benign
66127232,0.995005507,0.897617878,1,Benign
73811520,0.994480361,0.900871154,1,Benign
73811528,0.994299814,0.898754636,1,Benign
73811536,0.993825068,0.89845515,1,Benign
73811544,0.993838076,0.895733887,1,Benign
73811552,0.995047406,0.895346981,1,Benign
73811560,0.993381878,0.89481806,1,Benign
73811568,0.18769086,0.112665419,1,Benign
55275136,0.908625465,0.758112128,1,Benign
73811640,0.985944085,0.873144064,1,Benign
612776,0.994422798,0.895992966,1,Benign
